F1-known,F1-open,F1,Acc,dataset,method,backbone,known_cls_ratio,labeled_ratio,loss,seed,train_epochs,created_time,lr,safe1,safe2,alpha,alpha_loss,margin,p,loss_weight,supcon_loss_weight,triplet_loss_weight
80.1139,93.725,80.4629,90.19,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-11-24-31,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.6
82.0973,94.4741,82.4146,91.32,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-11-43-37,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.7
82.4119,94.5921,82.7242,91.51,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-11-57-58,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.3
79.8604,93.7479,80.2165,90.21,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-12-17-04,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.4
80.7127,93.9377,81.0518,90.54,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-12-31-56,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.5
82.3127,94.738,82.6313,91.72,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-12-48-26,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.6
81.9421,94.4596,82.2631,91.32,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-13-07-54,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.7
80.8025,93.9698,81.1401,90.54,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-13-22-50,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.3
81.21,94.115,81.5409,90.81,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-13-41-08,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.4
80.2914,93.8342,80.6387,90.3,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-14-01-51,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.5
82.5687,94.6473,82.8784,91.61,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-14-17-16,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.6
82.1982,94.694,82.5186,91.65,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-14-36-33,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.7
82.277,94.4444,82.589,91.33,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-14-53-20,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.3
81.653,94.3813,81.9794,91.16,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-15-10-27,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.4
81.4482,94.4293,81.7811,91.23,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-15-33-13,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.5
82.4924,94.6259,82.8035,91.58,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-15-54-32,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.6
81.7904,94.3036,82.1112,91.12,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-16-08-31,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.7
81.7962,94.3628,82.1184,91.16,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-16-29-38,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.3
81.5887,94.2075,81.9123,90.96,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-16-49-36,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.4
82.1344,94.4962,82.4513,91.4,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-17-05-42,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.5
81.7976,94.6178,82.1264,91.49,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-17-19-28,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.6
82.0989,94.3984,82.4142,91.25,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-17-37-57,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.7
80.9183,93.9888,81.2534,90.65,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-17-58-16,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.3
80.9607,94.1834,81.2998,90.82,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-18-14-57,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.4
80.9484,94.0224,81.2836,90.65,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-18-31-27,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.5
81.4335,94.2597,81.7624,91.0,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-18-45-46,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.6
79.9642,93.9339,80.3224,90.42,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,2,100,2024-09-25-19-02-07,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.7
74.5676,89.5576,74.952,84.58,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-19-19-07,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.3
71.1122,87.397,71.5297,81.67,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-19-31-52,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.4
74.1777,89.2121,74.5632,84.09,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-19-47-47,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.5
73.6977,88.9526,74.0889,83.72,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-20-03-49,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.6
74.165,89.2546,74.5519,84.14,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-20-16-08,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.7
72.8598,88.0694,73.2498,82.58,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-20-39-09,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.3
72.6091,88.1894,73.0086,82.68,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-20-54-23,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.4
73.6705,88.9366,74.0619,83.68,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-21-09-09,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.5
74.5462,89.6822,74.9343,84.68,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-21-25-32,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.6
73.9942,89.1486,74.3827,84.0,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-21-41-56,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.7
72.9107,88.3548,73.3067,82.93,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-21-56-14,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.3
74.2762,89.2014,74.6589,84.07,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-22-16-37,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.4
75.2305,90.0992,75.6118,85.26,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-22-30-20,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.5
74.9444,89.3394,75.3135,84.3,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-22-44-30,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.6
75.0369,89.6306,75.4111,84.67,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-22-59-20,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.7
73.6043,88.8463,73.9951,83.6,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-23-14-02,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.3
71.2854,87.7561,71.7078,82.05,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-23-26-37,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.4
73.6161,88.8198,74.006,83.54,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-23-40-23,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.5
73.2669,88.4542,73.6564,83.09,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-25-23-55-41,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.6
73.7786,89.0692,74.1707,83.88,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-00-11-59,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.7
73.5407,88.7023,73.9295,83.42,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-00-28-31,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.3
74.0137,88.8596,74.3943,83.65,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-00-52-58,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.4
73.6491,88.7294,74.0358,83.42,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-01-09-57,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.5
73.9004,89.2146,74.2931,84.05,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-01-22-32,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.6
74.727,89.5551,75.1072,84.56,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-01-41-02,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.7
72.7256,88.2169,73.1228,82.77,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-01-57-51,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.3,0.3
73.7695,89.2201,74.1656,84.07,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-02-13-47,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.3,0.4
74.3244,89.3728,74.7103,84.28,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-02-30-03,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.3,0.5
74.3842,89.4574,74.7707,84.4,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-02-57-47,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.3,0.6
72.2793,88.2543,72.6889,82.75,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-03-11-06,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.3,0.7
73.4913,88.5958,73.8786,83.26,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-03-26-36,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.4,0.3
72.7509,88.3419,73.1506,82.88,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-03-51-09,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.4,0.4
73.862,88.934,74.2485,83.72,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-04-09-39,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.4,0.5
75.128,90.0083,75.5096,85.14,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-04-23-42,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.4,0.6
74.5143,89.6388,74.9021,84.63,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-04-36-36,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.4,0.7
72.8563,88.352,73.2537,82.95,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-04-52-54,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.5,0.3
73.5019,88.7425,73.8927,83.44,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-05-06-17,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.5,0.4
73.17,88.3039,73.5581,82.86,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-05-18-40,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.5,0.5
73.9058,89.0321,74.2937,83.82,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-05-47-04,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.5,0.6
73.72800000000002,88.9367,74.1179,83.72,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-06-00-20,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.5,0.7
71.9458,88.2608,72.3642,82.74,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-06-17-58,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.6,0.3
74.2014,89.0005,74.5808,83.82,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-06-32-51,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.6,0.4
72.688,88.25299999999999,73.0871,82.79,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-06-50-35,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.6,0.5
74.9634,89.764,75.3429,84.82,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-07-11-38,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.6,0.6
73.3976,88.865,73.7942,83.58,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-07-31-08,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.6,0.7
72.9039,88.1405,73.2946,82.65,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-07-43-44,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.3
75.115,89.6863,75.4886,84.75,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-08-01-09,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.4
74.3808,89.2597,74.7623,84.14,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-08-16-23,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.5
72.8661,88.6309,73.2704,83.28,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-08-29-15,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.6
74.9871,89.9976,75.372,85.11,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-08-47-17,2e-05,0.6,0.6,0,0.5,0.4,2,1,0.7,0.7
73.2007,88.4056,73.5906,83.04,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-09-07-33,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.3
74.3522,89.4266,74.7387,84.37,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-09-24-10,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.4
74.7418,89.5057,75.1203,84.49,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-09-41-29,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.5
74.6663,89.5405,75.0477,84.51,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-09-58-23,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.6
75.0888,90.0083,75.4714,85.16,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-10-15-13,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.3,0.7
73.6163,88.9579,74.0097,83.72,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-10-35-12,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.3
74.11399999999998,89.0694,74.4975,83.91,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-10-50-07,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.4
75.4978,90.1395,75.8732,85.35,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-11-14-37,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.5
74.4453,89.6715,74.8357,84.68,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-11-28-48,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.6
75.4486,90.0863,75.8239,85.23,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-11-44-22,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.4,0.7
72.7715,88.3816,73.1718,82.96,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-11-57-25,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.3
73.7213,88.5985,74.1028,83.25,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-12-14-35,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.4
72.5188,88.1001,72.9183,82.58,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-12-31-51,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.5
73.5184,88.9526,73.9141,83.7,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-12-46-44,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.6
72.7163,88.479,73.1204,83.07,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-13-08-41,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.5,0.7
74.0468,89.1989,74.4354,84.05,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-13-22-51,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.3
73.7562,89.2989,74.1547,84.16,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-13-36-10,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.4
74.175,89.3465,74.564,84.26,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-13-51-17,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.5
74.4231,89.4724,74.809,84.44,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-14-04-14,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.6
73.408,88.98700000000002,73.8074,83.74,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-14-25-58,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.6,0.7
73.6119,88.7077,73.999,83.42,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-14-39-34,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.3
73.7928,88.8064,74.1777,83.54,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-15-01-19,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.4
74.2321,89.5218,74.6242,84.49,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-15-21-15,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.5
75.0962,89.6986,75.4707,84.74,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-15-39-57,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.6
74.3438,89.3485,74.7286,84.26,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,3,100,2024-09-26-15-53-34,2e-05,0.6,0.6,0,0.5,0.5,2,1,0.7,0.7
77.4238,91.5918,77.7871,87.3,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-16-08-53,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.3
80.6537,92.8976,80.9677,89.16,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-16-25-59,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.4
80.0765,92.7994,80.4027,89.04,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-16-40-27,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.5
79.5747,92.4111,79.9038,88.49,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-16-55-17,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.6
77.9496,91.7899,78.3045,87.58,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-17-09-56,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.3,0.7
79.0793,92.2363,79.4167,88.21,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-17-26-21,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.3
78.6223,91.9396,78.9638,87.77,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-17-39-54,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.4
79.4258,92.3647,79.7576,88.4,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-18-00-43,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.5
79.6537,92.4962,79.983,88.6,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-18-22-59,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.6
79.0682,92.034,79.4007,87.93,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-18-37-50,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.4,0.7
78.0012,91.6764,78.3518,87.42,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-18-52-47,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.3
79.2177,92.3452,79.5543,88.37,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-19-11-06,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.4
79.0266,92.1737,79.3637,88.14,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-19-27-41,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.5
79.9945,92.7359,80.3212,88.91,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-19-41-59,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.6
78.7386,92.2524,79.0851,88.23,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-19-55-25,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.5,0.7
80.1021,92.8563,80.4291,89.09,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-20-12-33,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.3
80.3402,92.8109,80.66,89.07,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-20-32-56,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.4
79.3883,92.3309,79.7202,88.35,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-20-47-54,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.5
79.7394,92.4128,80.0643,88.47,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-21-03-08,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.6
80.1365,92.8456,80.4623,89.09,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-21-19-07,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.6,0.7
78.7867,92.0683,79.1273,87.96,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-21-35-15,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.3
78.733,92.1364,79.0767,88.11,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-21-52-08,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.4
78.4976,91.8957,78.8412,87.74,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-22-08-51,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.5
79.1349,92.2934,79.4723,88.3,oos,ADB,bert,0.25,1.0,CrossEntropyLoss,4,100,2024-09-26-22-22-40,2e-05,0.6,0.6,0,0.5,0.3,2,1,0.7,0.6
